LAT,LON,ER100,ER150,ER_Prob,RP10,RP20,RP50,RP100,RP_Avg,P_D1,P_D2,P_D3,P_D4,Drought_Prob,RP_Prob,Composite_Hazard
27,95,0.0003,0,0.0001,100.24,123.84,138.57,140.49,125.78,0.1316,0.0702,0.0175,0.0088,0.057,0.14227262,0.0655
27,95.25,0.0004,0,0.0002,105.97,116.68,121.15,141.97,121.44,0.1404,0.0702,0.0263,0.0088,0.0614,0.13685865,0.0657
27,95.5,0.0003,0,0.0002,107.96,127.67,141.69,149.73,131.76,0.1316,0.0614,0.0351,0.0088,0.0592,0.14973242,0.0687
27,95.75,0.0004,0,0.0002,110.61,132.29,144.8,152.37,135.02,0.1316,0.0614,0.0439,0.0088,0.0614,0.153799134,0.0708
27,96,0,0,0,,,,,,0,0,0,0,0,,
27,96.25,0,0,0,,,,,,0,0,0,0,0,,
27,96.5,0,0,0,,,,,,0,0,0,0,0,,
27,96.75,0,0,0,,,,,,0,0,0,0,0,,
27,97,0,0,0,,,,,,0,0,0,0,0,,
27,97.25,0,0,0,,,,,,0,0,0,0,0,,
27,97.5,0,0,0,,,,,,0,0,0,0,0,,
27,97.75,0,0,0,,,,,,0,0,0,0,0,,
27,98,0,0,0,,,,,,0,0,0,0,0,,
27,98.25,0,0,0,,,,,,0,0,0,0,0,,
27,98.5,0,0,0,,,,,,0,0,0,0,0,,
27,98.75,0,0,0,,,,,,0,0,0,0,0,,
27,99,0,0,0,,,,,,0,0,0,0,0,,
27,99.25,0,0,0,,,,,,0,0,0,0,0,,
27,99.5,0,0,0,,,,,,0,0,0,0,0,,
27,99.75,0,0,0,,,,,,0,0,0,0,0,,
27,100,0,0,0,,,,,,0,0,0,0,0,,
27.25,66.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,66.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,67,0,0,0,,,,,,0,0,0,0,0,,
27.25,67.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,67.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,67.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,68,0,0,0,,,,,,0,0,0,0,0,,
27.25,68.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,68.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,68.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,69,0,0,0,,,,,,0,0,0,0,0,,
27.25,69.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,69.5,0.0001,0.0001,0.0001,76.78,97.37,159.67,215.63,137.36,0.0789,0,0,0,0.0197,0.156718187,0.0549
27.25,69.75,0.0001,0,0.0001,76.2,96.62,149.36,215.02,134.3,0.0877,0,0,0,0.0219,0.152900964,0.0547
27.25,70,0.0001,0,0.0001,75.24,97.53,133.85,194.5,125.28,0.0877,0,0,0,0.0219,0.14164889,0.0513
27.25,70.25,0.0001,0,0.0001,82.37,98.61,126.98,127.52,108.87,0.0965,0,0,0,0.0241,0.1211781,0.046
27.25,70.5,0.0001,0,0.0001,87.52,104.59,126.03,127.14,111.32,0.0965,0,0,0,0.0241,0.124234372,0.0469
27.25,70.75,0.0002,0,0.0001,73.38,93.17,125.12,145.72,109.35,0.1228,0.0263,0,0,0.0373,0.12177688,0.0515
27.25,71,0.0002,0,0.0001,75.1,122.14,169.56,170.51,134.33,0.1667,0.0351,0,0,0.0504,0.152938388,0.0661
27.25,71.25,0.0002,0,0.0001,84.2,113.48,146.09,160.07,125.96,0.1579,0.0351,0,0,0.0482,0.142497162,0.0621
27.25,71.5,0.0001,0,0.0001,70.76,102.53,120.72,123.58,104.4,0.1316,0.0351,0,0,0.0417,0.115601961,0.0514
27.25,71.75,0.0001,0,0.0001,79.55,100.87,132.56,140.27,113.31,0.1228,0.0175,0,0,0.0351,0.126716814,0.0521
27.25,72,0.0002,0,0.0001,78.02,121.27,148.6,155.97,125.96,0.1316,0.0175,0,0,0.0373,0.142497162,0.0577
27.25,72.25,0.0002,0,0.0001,93.49,126.01,147,207.56,143.52,0.114,0.0175,0,0,0.0329,0.16440253,0.0625
27.25,72.5,0.0002,0.0001,0.0001,81.15,121.56,161.58,172.11,134.1,0.1404,0.0175,0,0,0.0395,0.152651473,0.0616
27.25,72.75,0.0002,0,0.0001,70.16,105.8,136.37,139.87,113.05,0.1404,0.0175,0,0,0.0395,0.126392475,0.0537
27.25,73,0.0001,0,0.0001,63.2,96.41,122.91,173.74,114.07,0.1228,0.0175,0.0088,0,0.0373,0.127664883,0.0532
27.25,73.25,0.0001,0,0.0001,86.13,103.8,177.07,238.72,151.43,0.1053,0.0175,0,0,0.0307,0.174269925,0.0646
27.25,73.5,0.0004,0.0001,0.0003,108.6,119.91,242.69,310,195.3,0.1491,0.0175,0,0,0.0417,0.228995921,0.0855
27.25,73.75,0.0004,0.0001,0.0003,111.94,131.08,255.35,286.03,196.1,0.1579,0.0175,0,0,0.0439,0.229993887,0.0866
27.25,74,0.0003,0.0002,0.0002,95.93,168.02,179.65,289.77,183.34,0.1404,0.0263,0,0,0.0417,0.214076319,0.081
27.25,74.25,0.0004,0,0.0002,102.68,133.22,152.07,209.23,149.3,0.1228,0.0263,0.0088,0,0.0395,0.171612839,0.0673
27.25,74.5,0.0002,0,0.0001,98.59,118.64,144.31,158.52,130.02,0.1579,0.0175,0,0,0.0439,0.147561843,0.0619
27.25,74.75,0.0002,0.0001,0.0002,90.18,142.64,171.35,259.24,165.85,0.1491,0.0351,0.0088,0,0.0482,0.192258274,0.077
27.25,75,0.0004,0.0002,0.0003,126.03,162.81,180.98,234.52,176.09,0.1579,0.0702,0.0088,0,0.0592,0.205032247,0.0853
27.25,75.25,0.0003,0.0001,0.0002,102.2,148.47,155.97,156.37,140.75,0.1842,0.0702,0.0351,0,0.0724,0.16094707,0.0773
27.25,75.5,0.0003,0.0001,0.0002,110.18,146.47,152.9,199.87,152.36,0.1754,0.0439,0.0088,0,0.057,0.175430061,0.0755
27.25,75.75,0.0003,0,0.0002,123.86,146.55,194.24,235.3,174.99,0.1667,0.0351,0.0088,0,0.0526,0.203660043,0.0822
27.25,76,0.0004,0.0001,0.0002,114.98,127.65,168.03,317.42,182.02,0.1316,0.0526,0.0175,0.0088,0.0526,0.212429675,0.0848
27.25,76.25,0.0005,0,0.0003,119,129.14,138.99,215.03,150.54,0.1316,0.0789,0.0263,0.0088,0.0614,0.173159687,0.0766
27.25,76.5,0.0004,0.0001,0.0003,121.33,161.6,173.99,185.11,160.51,0.1754,0.0614,0.0175,0.0088,0.0658,0.185596846,0.0821
27.25,76.75,0.0005,0.0001,0.0003,128.49,148.43,165.62,244.87,171.85,0.1404,0.0439,0.0088,0,0.0482,0.199743024,0.0793
27.25,77,0.0009,0.0002,0.0006,148.56,197.2,270.71,283.22,224.92,0.1316,0.0614,0.0175,0,0.0526,0.265945636,0.101
27.25,77.25,0.0005,0.0001,0.0003,116.57,148.98,181.58,200.78,161.98,0.114,0.0702,0.0175,0.0088,0.0526,0.18743061,0.0774
27.25,77.5,0.0005,0.0002,0.0003,133.77,154.52,184.58,190.64,165.88,0.1491,0.0702,0.0175,0,0.0592,0.192295698,0.0815
27.25,77.75,0.0008,0.0002,0.0005,138.94,202.25,303.36,321.75,241.58,0.1754,0.0702,0.0175,0,0.0658,0.286728291,0.1125
27.25,78,0.0008,0.0002,0.0005,145.15,160.69,225.6,304.93,209.09,0.193,0.0702,0.0175,0,0.0702,0.246198371,0.1021
27.25,78.25,0.0005,0.0001,0.0003,131.28,178.99,196.48,277.76,196.13,0.1579,0.0877,0.0088,0.0088,0.0658,0.230031311,0.0954
27.25,78.5,0.0011,0.0003,0.0007,161.81,175.81,277.67,300.97,229.06,0.1228,0.0702,0.0175,0.0088,0.0548,0.271110113,0.1035
27.25,78.75,0.0008,0.0002,0.0005,149.82,196.61,237.86,317.73,225.51,0.1491,0.0526,0.0175,0.0088,0.057,0.266681636,0.103
27.25,79,0.0013,0.0004,0.0008,163.1,192,241.6,312.4,227.28,0.1316,0.0789,0.0351,0,0.0614,0.268889637,0.1055
27.25,79.25,0.0008,0.0002,0.0005,137.25,160.01,184.76,207.26,172.32,0.1404,0.0526,0.0088,0,0.0504,0.200329329,0.0804
27.25,79.5,0.0011,0.0001,0.0006,130.21,153.16,215.43,218.48,179.32,0.1491,0.0439,0.0088,0,0.0504,0.209061537,0.0831
27.25,79.75,0.0009,0.0001,0.0005,131.68,148.69,183.3,202.99,166.67,0.1316,0.0351,0.0088,0.0088,0.0461,0.19328119,0.0766
27.25,80,0.0011,0.0003,0.0007,150.93,187.68,224.1,240.81,200.88,0.1491,0.0175,0.0088,0.0088,0.0461,0.235956738,0.0894
27.25,80.25,0.0012,0.0002,0.0007,151.82,177.47,186.65,224.08,185,0.1579,0.0439,0.0088,0.0088,0.0548,0.2161471,0.087
27.25,80.5,0.0013,0.0002,0.0008,148.8,171.13,225.04,239.82,196.2,0.1228,0.0439,0.0263,0.0088,0.0504,0.230118633,0.0894
27.25,80.75,0.0012,0.0003,0.0007,155.89,187.53,218.8,241.27,200.87,0.114,0.0439,0.0175,0.0088,0.0461,0.235944264,0.0894
27.25,81,0.0018,0.0006,0.0012,180.42,210.66,250.09,262.12,225.82,0.1404,0.0526,0.0175,0.0088,0.0548,0.267068348,0.1024
27.25,81.25,0.0026,0.0008,0.0017,188.23,248.03,290.41,419.68,286.59,0.1491,0.0439,0.0263,0.0088,0.057,0.342876389,0.1262
27.25,81.5,0.0021,0.0004,0.0013,177.11,243.17,356.7,390.8,291.95,0.1579,0.0526,0.0088,0.0088,0.057,0.349562766,0.1281
27.25,81.75,0.0027,0.0006,0.0016,191.39,221.74,318.63,460.42,298.04,0.1404,0.0439,0.0088,0.0088,0.0504,0.357159787,0.1278
27.25,82,0.0017,0.0003,0.001,154.81,185.46,203.14,367.5,227.73,0.1491,0.0526,0.0175,0.0088,0.057,0.269450994,0.1039
27.25,82.25,0.0024,0.0005,0.0015,159.14,181.54,204.07,230.17,193.73,0.1579,0.0526,0.0175,0,0.057,0.227037411,0.0914
27.25,82.5,0.0039,0.0008,0.0023,178.76,196.2,204.96,227.61,201.88,0.1228,0.0351,0,0,0.0395,0.237204196,0.0877
27.25,82.75,0.0034,0.0006,0.002,185.22,207.71,230.16,256.49,219.89,0.1228,0.0439,0.0263,0.0088,0.0504,0.25967092,0.0987
27.25,83,0.0033,0.0006,0.0019,172.57,192.76,230.77,263.13,214.81,0.1316,0.0351,0.0263,0.0088,0.0504,0.253333832,0.0967
27.25,83.25,0.003,0.0007,0.0018,169.01,216.57,283.28,306.41,243.82,0.1228,0.0439,0.0175,0.0175,0.0504,0.289522598,0.1076
27.25,83.5,0.0031,0.0007,0.0019,178.89,196.93,231.83,252.78,215.11,0.114,0.0614,0.0351,0.0088,0.0548,0.25370807,0.0986
27.25,83.75,0.0031,0.0006,0.0019,178.84,205.72,269.91,270.53,231.25,0.1491,0.0614,0.0351,0.0175,0.0658,0.273842047,0.109
27.25,84,0.0027,0.0007,0.0017,195.54,221.55,284.71,322.43,256.06,0.1228,0.0702,0.0175,0.0088,0.0548,0.304791487,0.1139
27.25,84.25,0.0035,0.0009,0.0022,189.82,243.27,314.01,345.49,273.15,0.1316,0.0175,0.0088,0,0.0395,0.32611055,0.1143
27.25,84.5,0.0031,0.0007,0.0019,190.39,218.11,279.04,323.07,252.65,0.1316,0.0175,0.0175,0.0088,0.0439,0.300537655,0.1083
27.25,84.75,0.0025,0.0006,0.0015,172.31,204.56,265.41,270.32,228.15,0.1579,0.0351,0.0175,0.0088,0.0548,0.269974926,0.1034
27.25,85,0,0,0,,,,,,0,0,0,0,0,,
27.25,85.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,85.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,85.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,86,0,0,0,,,,,,0,0,0,0,0,,
27.25,86.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,86.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,86.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,87,0,0,0,,,,,,0,0,0,0,0,,
27.25,87.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,87.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,87.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,88,0.003,0.0006,0.0018,196.93,224.37,272.54,323.49,254.33,0.1316,0.0439,0.0088,0.0088,0.0482,0.302633384,0.1106
27.25,88.25,0.0022,0.0004,0.0013,165.2,233.81,309.1,401.14,277.31,0.1228,0.0351,0.0175,0.0088,0.0461,0.331299976,0.1182
27.25,88.5,0.0038,0.0008,0.0023,188.26,243.25,326.58,424.91,295.75,0.114,0.0351,0.0088,0.0088,0.0417,0.354303107,0.1237
27.25,88.75,0.006,0.0014,0.0037,225.86,267.85,330.27,366.6,297.64,0.1228,0.0175,0.0175,0.0088,0.0417,0.356660804,0.1248
27.25,89,0,0,0,,,,,,0,0,0,0,0,,
27.25,89.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,89.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,89.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,90,0,0,0,,,,,,0,0,0,0,0,,
27.25,90.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,90.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,90.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,91,0,0,0,,,,,,0,0,0,0,0,,
27.25,91.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,91.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,91.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,92,0.0022,0.0005,0.0014,157.87,179.39,402.77,533.32,318.34,0.1228,0.0789,0.0263,0,0.057,0.38248319,0.138
27.25,92.25,0.002,0.0003,0.0012,151.27,189.06,198.89,254.33,198.39,0.0965,0.0439,0.0263,0.0088,0.0439,0.232850567,0.0878
27.25,92.5,0.0011,0.0002,0.0006,127.55,154.81,176.39,185.78,161.13,0.1316,0.0702,0.0263,0.0088,0.0592,0.186370271,0.0798
27.25,92.75,0.0006,0.0001,0.0004,120.36,150.51,182.53,184.52,159.48,0.1316,0.0702,0.0263,0.0088,0.0592,0.184311964,0.0791
27.25,93,0.0007,0.0001,0.0004,118.24,148.51,191.66,191.72,162.53,0.1316,0.0526,0.0175,0.0088,0.0526,0.188116712,0.0776
27.25,93.25,0.0015,0.0002,0.0008,148.89,171.44,206.92,211.99,184.81,0.114,0.0439,0.0175,0.0088,0.0461,0.215910083,0.0835
27.25,93.5,0.0025,0.0002,0.0013,142.69,161.43,221.75,360.4,221.56,0.114,0.0526,0.0351,0.0175,0.0548,0.261754176,0.1008
27.25,93.75,0.0069,0.0009,0.0039,181.59,216.63,218.5,258.68,218.85,0.1228,0.0439,0.0175,0.0088,0.0482,0.258373564,0.098
27.25,94,0.0026,0.0003,0.0014,157.72,174.69,200.85,220.95,188.55,0.0965,0.0614,0.0614,0.0439,0.0658,0.220575577,0.0929
27.25,94.25,0.0004,0.0001,0.0002,112.07,115.89,150.46,158.14,134.14,0.1754,0.0702,0.0439,0.0263,0.0789,0.152701371,0.0774
27.25,94.5,0.0008,0.0002,0.0005,126.11,156.24,186.59,314.86,195.95,0.1228,0.0702,0.0526,0.0526,0.0746,0.229806769,0.0989
27.25,94.75,0.0006,0,0.0003,111.15,121.99,145.71,150.43,132.32,0.1491,0.0789,0.0263,0.0088,0.0658,0.150430997,0.0715
27.25,95,0.0012,0.0001,0.0007,141.26,151.26,157.78,212.95,165.81,0.1316,0.0702,0.0351,0.0088,0.0614,0.192208375,0.0824
27.25,95.25,0.0008,0,0.0004,123.79,141.01,146.59,168.52,144.97,0.1491,0.0614,0.0263,0.0088,0.0614,0.166211344,0.0745
27.25,95.5,0.0005,0,0.0003,110.56,130.25,149.22,150.96,135.25,0.1404,0.0614,0.0175,0.0088,0.057,0.15408605,0.0691
27.25,95.75,0.0012,0.0001,0.0007,129.28,151.22,167.5,174.22,155.56,0.1053,0.0439,0.0175,0.0088,0.0439,0.179421928,0.0716
27.25,96,0.0026,0.0005,0.0016,156.92,196.4,214.27,261.09,207.17,0.1053,0.0351,0.0088,0,0.0373,0.243803251,0.0885
27.25,96.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,96.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,96.75,0.0055,0.0015,0.0035,207,266.7,317.5,331,280.55,0,0,0,0,0,0.335341741,0.1017
27.25,97,0.0006,0.0001,0.0004,110.2,127.25,215.93,247.6,175.25,0,0,0,0,0,0.203984382,0.0613
27.25,97.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,97.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,97.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,98,0,0,0,,,,,,0,0,0,0,0,,
27.25,98.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,98.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,98.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,99,0,0,0,,,,,,0,0,0,0,0,,
27.25,99.25,0,0,0,,,,,,0,0,0,0,0,,
27.25,99.5,0,0,0,,,,,,0,0,0,0,0,,
27.25,99.75,0,0,0,,,,,,0,0,0,0,0,,
27.25,100,0,0,0,,,,,,0,0,0,0,0,,
27.5,66.5,0,0,0,,,,,,0,0,0,0,0,,
27.5,66.75,0,0,0,,,,,,0,0,0,0,0,,
27.5,67,0,0,0,,,,,,0,0,0,0,0,,
27.5,67.25,0,0,0,,,,,,0,0,0,0,0,,
27.5,67.5,0,0,0,,,,,,0,0,0,0,0,,
27.5,67.75,0,0,0,,,,,,0,0,0,0,0,,
27.5,68,0,0,0,,,,,,0,0,0,0,0,,
27.5,68.25,0,0,0,,,,,,0,0,0,0,0,,
27.5,68.5,0,0,0,,,,,,0,0,0,0,0,,
27.5,68.75,0,0,0,,,,,,0,0,0,0,0,,
27.5,69,0,0,0,,,,,,0,0,0,0,0,,
27.5,69.25,0,0,0,,,,,,0,0,0,0,0,,
27.5,69.5,0.0001,0,0.0001,89.58,103.83,129.5,160,120.73,0.0789,0,0,0,0.0197,0.135972955,0.0487
27.5,69.75,0.0001,0,0.0001,81.3,99.64,140.81,152.3,118.51,0.0877,0,0,0,0.0219,0.133203598,0.0488
27.5,70,0.0001,0,0.0001,81.11,97.55,133.23,137.64,112.38,0.0877,0,0,0,0.0219,0.125556678,0.0465
27.5,70.25,0.0001,0,0.0001,77.88,99.52,123.86,128.59,107.46,0.0965,0,0,0,0.0241,0.119419183,0.0455
27.5,70.5,0.0001,0,0,81.17,96.61,127.24,136.65,110.42,0.0877,0,0,0,0.0219,0.12311166,0.0457
27.5,70.75,0.0002,0,0.0001,75.2,102.13,125.26,125.84,107.1,0.114,0.0263,0,0,0.0351,0.118970098,0.0498
27.5,71,0.0002,0,0.0001,71.06,104.31,131.19,145.51,113.02,0.1316,0.0351,0,0,0.0417,0.126355052,0.0546
27.5,71.25,0.0002,0,0.0001,74.3,108.59,119.07,138.04,110,0.1579,0.0439,0,0,0.0504,0.122587728,0.057
27.5,71.5,0.0001,0,0.0001,75.6,97.84,136.98,139.79,112.55,0.1404,0.0175,0,0,0.0395,0.125768746,0.0536
27.5,71.75,0.0002,0,0.0001,79.93,123.09,162.31,165.9,132.81,0.1316,0.0175,0,0,0.0373,0.151042251,0.0603
27.5,72,0.0002,0.0001,0.0002,99.26,148.52,189.7,205.57,160.76,0.1316,0.0175,0,0,0.0373,0.185908711,0.0708
27.5,72.25,0.0003,0.0001,0.0002,110.79,165.27,225.03,232.58,183.42,0.1404,0.0175,0,0,0.0395,0.214176116,0.0801
27.5,72.5,0.0002,0.0001,0.0001,82.98,145.29,178.22,180.72,146.8,0.1404,0.0175,0,0,0.0395,0.168494193,0.0664
27.5,72.75,0.0001,0,0.0001,70.67,97.11,110.59,167.71,111.52,0.1316,0.0088,0,0,0.0351,0.124483864,0.0514
27.5,73,0.0001,0,0.0001,60.11,97.58,125,177.91,115.15,0.1228,0.0175,0,0,0.0351,0.129012138,0.0528
27.5,73.25,0.0001,0,0,76.96,95.34,135.51,146.21,113.51,0.1404,0.0175,0,0,0.0395,0.126966306,0.0539
27.5,73.5,0.0001,0,0,79.09,92.01,124.93,135.91,107.98,0.1228,0.0263,0,0,0.0373,0.120067862,0.0509
27.5,73.75,0.0001,0,0.0001,89.03,115.28,180.36,230.39,153.76,0.114,0.0175,0,0,0.0329,0.177176503,0.0663
27.5,74,0.0002,0,0.0001,90.82,110.66,134.48,212.99,137.24,0.1667,0.0351,0.0088,0,0.0526,0.156568492,0.068
27.5,74.25,0.0002,0.0001,0.0002,102.07,114.18,160.18,235.12,152.89,0.1667,0.0263,0.0088,0,0.0504,0.176091214,0.073
27.5,74.5,0.0003,0,0.0002,111.03,129.23,141.12,148.45,132.46,0.1228,0.0175,0,0,0.0351,0.150605641,0.0593
27.5,74.75,0.0003,0.0001,0.0002,102.36,124.14,158.78,201.44,146.68,0.1579,0.0351,0.0088,0,0.0504,0.168344498,0.0707
27.5,75,0.0004,0.0001,0.0003,124.32,168.71,212.94,233.4,184.84,0.1579,0.0351,0.0088,0,0.0504,0.215947507,0.085
27.5,75.25,0.0002,0,0.0001,95.29,124.16,158.8,158.87,134.28,0.1579,0.0789,0.0088,0,0.0614,0.152876015,0.0705
27.5,75.5,0.0004,0.0001,0.0002,115.8,143.87,178.83,187.91,156.6,0.1842,0.0614,0.0088,0,0.0636,0.180719284,0.0797
27.5,75.75,0.0002,0,0.0001,98.18,124.24,136.84,143.37,125.66,0.1579,0.0526,0.0175,0.0088,0.0592,0.142122925,0.0663
27.5,76,0.0004,0.0001,0.0003,123.78,142.72,175.02,182.33,155.96,0.1667,0.0439,0.0175,0.0088,0.0592,0.179920911,0.0777
27.5,76.25,0.0004,0.0001,0.0002,115.23,128.51,153.18,183.28,145.05,0.1491,0.0614,0.0263,0.0088,0.0614,0.166311141,0.0745
27.5,76.5,0.0008,0.0002,0.0005,136.4,163.87,205.19,266.29,192.94,0.1404,0.0526,0.0088,0,0.0504,0.226051919,0.0881
27.5,76.75,0.0005,0.0002,0.0003,124.33,161.7,241.48,248.82,194.08,0.1491,0.0439,0.0088,0,0.0504,0.227474022,0.0885
27.5,77,0.0004,0.0001,0.0002,108.33,138.35,212.3,263.22,180.55,0.1404,0.0439,0.0088,0.0088,0.0504,0.210595911,0.0834
27.5,77.25,0.0004,0.0001,0.0003,109.99,134.28,224.46,264.87,183.4,0.1404,0.0526,0.0263,0.0088,0.057,0.214151167,0.0871
27.5,77.5,0.0006,0.0001,0.0004,123.3,159.61,204.4,214.24,175.39,0.1404,0.0439,0.0088,0,0.0482,0.204159026,0.0806
27.5,77.75,0.0005,0,0.0003,112.46,134.42,153.24,167.76,141.97,0.1579,0.0526,0.0088,0.0088,0.057,0.162468969,0.0716
27.5,78,0.0004,0,0.0002,113.04,124.24,161.39,213.87,153.13,0.1754,0.0439,0.0088,0.0088,0.0592,0.176390604,0.0767
27.5,78.25,0.0004,0.0001,0.0002,113.59,127.13,175.3,233.46,162.37,0.1667,0.0877,0.0175,0.0088,0.0702,0.187917119,0.0845
27.5,78.5,0.0009,0.0002,0.0005,145.77,186.45,206.98,214.72,188.48,0.1579,0.0702,0.0175,0.0088,0.0636,0.220488255,0.0917
27.5,78.75,0.0007,0.0001,0.0004,125.11,162.73,202.74,224.52,178.77,0.1316,0.0614,0.0263,0.0088,0.057,0.208375435,0.0854
27.5,79,0.0016,0.0006,0.0011,189.2,220.5,338.8,540,322.12,0.1754,0.0614,0.0088,0,0.0614,0.387198583,0.141
27.5,79.25,0.0011,0.0002,0.0006,137.94,163.33,174.07,191.94,166.82,0.1316,0.0614,0.0088,0.0088,0.0526,0.193468308,0.0793
27.5,79.5,0.0012,0.0002,0.0007,131.12,155.11,212.88,278.61,194.43,0.1404,0.0614,0.0088,0,0.0526,0.227910632,0.0896
27.5,79.75,0.0012,0.0002,0.0007,149.02,166.09,204.82,281.23,200.29,0.1404,0.0263,0.0088,0,0.0439,0.235220738,0.0883
27.5,80,0.0015,0.0004,0.0009,161.49,195.38,248.86,280.71,221.61,0.1491,0.0175,0.0088,0,0.0439,0.261816549,0.0964
27.5,80.25,0.0015,0.0003,0.0009,162.67,214.22,233.99,262.6,218.37,0.1579,0.0526,0.0088,0.0088,0.057,0.257774784,0.1004
27.5,80.5,0.0015,0.0004,0.0009,167.57,240.41,252.19,285.23,236.35,0.1228,0.0175,0.0088,0.0088,0.0395,0.280204084,0.1001
27.5,80.75,0.0029,0.001,0.0019,250.27,332.31,389.09,482.83,363.62,0.114,0.0175,0.0088,0,0.0351,0.438968102,0.1463
27.5,81,0.002,0.0006,0.0013,195.91,248.64,289.63,339.63,268.45,0.1228,0.0439,0.0088,0.0088,0.0461,0.320247496,0.1149
27.5,81.25,0.0027,0.0007,0.0017,186.4,225.55,346.12,357.43,278.88,0.1404,0.0351,0.0088,0.0088,0.0482,0.333258486,0.1198
27.5,81.5,0.003,0.0008,0.0019,188.66,251.65,341.71,372.67,288.68,0.1228,0.0351,0.0088,0.0088,0.0439,0.345483577,0.1218
27.5,81.75,0.002,0.0004,0.0012,172.37,196.61,245.32,313.18,231.87,0.1053,0.0439,0.0175,0.0175,0.0461,0.274615471,0.1012
27.5,82,0.0024,0.0003,0.0013,158.69,179.19,189.83,210.03,184.43,0.1316,0.0439,0.0088,0.0088,0.0482,0.215436049,0.0843
27.5,82.25,0.002,0.0003,0.0011,146.34,166,178.7,198.29,172.33,0.1404,0.0439,0.0175,0.0088,0.0526,0.200341804,0.0815
27.5,82.5,0.0022,0.0004,0.0013,158.52,181.04,195.86,228.52,190.99,0.1316,0.0263,0.0088,0,0.0417,0.223619376,0.0842
27.5,82.75,0.0023,0.0004,0.0013,165.18,174.96,188.13,268.04,199.08,0.1316,0.0439,0.0175,0.0088,0.0504,0.233711313,0.0907
27.5,83,0.0031,0.0006,0.0018,164.01,180.99,216.56,269.13,207.67,0.1404,0.0263,0.0088,0.0088,0.0461,0.24442698,0.0923
27.5,83.25,0.0034,0.0007,0.0021,183.67,187.96,241.67,270.8,221.02,0.1404,0.0614,0.0263,0.0088,0.0592,0.261080548,0.1026
27.5,83.5,0.004,0.001,0.0025,197.46,216.44,256.77,262.27,233.24,0.1404,0.0789,0.0175,0.0088,0.0614,0.276324489,0.1082
27.5,83.75,0.0047,0.0012,0.0029,207.68,249.22,309.02,313.87,269.95,0.1316,0.0702,0.0263,0.0088,0.0592,0.322118683,0.1212
27.5,84,0.0026,0.0005,0.0015,186,211.35,225.85,316.35,234.89,0.1404,0.0614,0.0263,0.0088,0.0592,0.278382795,0.1076
27.5,84.25,0.003,0.0008,0.0019,190.38,241.73,293.55,315.66,260.33,0.1316,0.0175,0.0175,0.0088,0.0439,0.310118134,0.1112
27.5,84.5,0.0028,0.0006,0.0017,190.56,224.31,268.04,325.34,252.06,0.1228,0.0175,0.0175,0.0088,0.0417,0.299801654,0.1071
27.5,84.75,0,0,0,,,,,,0,0,0,0,0,,
27.5,85,0,0,0,,,,,,0,0,0,0,0,,
27.5,85.25,0,0,0,,,,,,0,0,0,0,0,,
27.5,85.5,0,0,0,,,,,,0,0,0,0,0,,
27.5,85.75,0,0,0,,,,,,0,0,0,0,0,,
27.5,86,0,0,0,,,,,,0,0,0,0,0,,
27.5,86.25,0,0,0,,,,,,0,0,0,0,0,,
27.5,86.5,0,0,0,,,,,,0,0,0,0,0,,
27.5,86.75,0,0,0,,,,,,0,0,0,0,0,,
27.5,87,0,0,0,,,,,,0,0,0,0,0,,
27.5,87.25,0,0,0,,,,,,0,0,0,0,0,,
27.5,87.5,0,0,0,,,,,,0,0,0,0,0,,
